site_id,time,CO,NO2,O3,PM10,PM25,SO2
7,2020-12-07 11:00:00,1281.9,24.0,0.0,77.1,61.6,0.0
7,2020-12-07 12:00:00,1422.5,17.8,0.0,72.6,57.3,0.0
7,2020-12-07 13:00:00,1229.8,31.3,0.0,65.3,51.9,0.0
7,2020-12-07 14:00:00,1421.2,28.1,0.0,58.6,46.3,0.0
7,2020-12-07 15:00:00,1600.8,22.1,0.0,58.2,43.0,0.0
7,2020-12-07 16:00:00,2001.4,24.7,0.0,72.3,55.6,0.0
7,2020-12-07 17:00:00,2542.3,32.0,0.0,84.3,60.4,0.0
7,2020-12-07 18:00:00,3359.0,38.2,0.0,120.7,66.9,0.0
7,2020-12-07 19:00:00,2082.1,32.9,0.0,129.6,78.5,0.0
7,2020-12-07 20:00:00,2129.2,31.2,0.0,130.4,72.2,0.0
7,2020-12-07 21:00:00,1522.6,25.0,0.0,138.4,77.8,0.0
7,2020-12-07 22:00:00,1036.7,21.1,0.0,150.1,80.3,0.0
7,2020-12-07 23:00:00,865.9,18.7,0.0,148.9,89.5,0.0
7,2020-12-08 00:00:00,558.6,15.0,0.0,162.8,94.7,0.0
7,2020-12-08 01:00:00,461.7,13.2,0.0,159.4,90.1,0.0
7,2020-12-08 02:00:00,386.2,12.9,0.0,163.2,91.5,0.0
7,2020-12-08 03:00:00,373.2,9.7,0.0,148.2,89.0,0.0
7,2020-12-08 04:00:00,187.4,8.5,0.0,135.5,82.7,0.0
7,2020-12-08 05:00:00,123.3,4.3,0.0,140.7,85.5,0.0
7,2020-12-08 06:00:00,270.6,8.9,0.0,127.8,72.6,0.0
7,2020-12-08 07:00:00,872.1,20.3,0.0,120.0,62.9,0.0
7,2020-12-08 08:00:00,1531.3,10.3,0.0,114.3,59.2,0.0
7,2020-12-08 09:00:00,1645.3,20.8,0.0,103.4,57.9,0.0
7,2020-12-08 10:00:00,1184.1,30.3,0.0,95.1,50.9,0.0
7,2020-12-08 11:00:00,1014.8,30.3,0.0,85.6,42.6,0.0
7,2020-12-08 12:00:00,1364.4,24.3,0.0,61.7,49.6,0.0
7,2020-12-08 13:00:00,1426.5,15.4,0.0,55.1,43.4,0.0
7,2020-12-08 14:00:00,1272.6,10.5,0.0,50.3,40.1,0.0
7,2020-12-08 15:00:00,1630.3,21.3,0.0,88.0,56.4,0.0
7,2020-12-08 16:00:00,1829.0,24.1,0.0,101.6,59.0,0.0
7,2020-12-08 17:00:00,3997.1,32.2,0.0,125.3,68.0,0.0
7,2020-12-08 18:00:00,7808.4,61.5,0.0,110.5,58.4,0.0
7,2020-12-08 19:00:00,4702.9,33.9,0.0,115.3,59.3,0.0
7,2020-12-08 20:00:00,3709.1,21.8,0.0,120.4,60.3,0.0
7,2020-12-08 21:00:00,2849.4,18.5,0.0,130.4,65.2,0.0
7,2020-12-08 22:00:00,1985.7,7.8,0.0,113.0,56.5,0.0
7,2020-12-08 23:00:00,1764.6,11.5,0.0,95.2,47.6,0.0
7,2020-12-09 00:00:00,1211.9,3.3,0.0,153.6,76.8,0.0
7,2020-12-09 01:00:00,928.8,4.4,0.0,101.8,50.9,0.0
7,2020-12-09 02:00:00,536.9,1.4,0.0,109.0,54.5,0.0
7,2020-12-09 03:00:00,531.5,1.5,0.0,102.6,51.3,0.0
7,2020-12-09 04:00:00,398.5,6.3,0.0,108.2,54.1,0.0
7,2020-12-09 05:00:00,295.7,7.8,0.0,99.6,49.8,0.0
7,2020-12-09 06:00:00,430.4,11.3,0.0,121.8,60.9,0.0
7,2020-12-09 07:00:00,1396.9,20.6,0.0,130.2,65.3,0.0
7,2020-12-09 08:00:00,2250.9,32.5,0.0,102.4,63.1,0.0
7,2020-12-09 09:00:00,3206.6,12.5,0.0,90.1,60.8,0.0
7,2020-12-09 10:00:00,1963.6,24.7,0.0,93.6,66.3,0.0
7,2020-12-09 11:00:00,1456.4,22.3,0.0,91.8,63.2,0.0
7,2020-12-09 12:00:00,1040.1,20.9,0.0,80.8,64.6,0.0
7,2020-12-09 13:00:00,1051.7,22.5,0.0,84.2,67.1,0.0
7,2020-12-09 14:00:00,1306.7,25.5,0.0,94.9,55.8,0.0
7,2020-12-09 15:00:00,760.6,20.4,0.0,84.3,47.7,0.0
7,2020-12-09 16:00:00,1092.3,21.2,0.0,90.6,45.3,0.0
7,2020-12-09 17:00:00,1790.0,23.7,0.0,84.6,42.3,0.0
7,2020-12-09 18:00:00,1900.5,26.9,0.0,94.5,50.4,0.0
7,2020-12-09 19:00:00,6168.2,69.9,0.0,98.7,60.8,0.0
7,2020-12-09 20:00:00,875.9,42.3,0.0,79.9,47.9,0.0
7,2020-12-09 21:00:00,580.8,15.6,0.0,112.6,56.3,0.0
7,2020-12-09 22:00:00,539.1,11.2,0.0,120.6,60.3,0.0
7,2020-12-09 23:00:00,833.0,13.4,0.0,133.4,66.7,0.0
7,2020-12-10 00:00:00,346.2,11.4,0.0,127.4,63.7,0.0
7,2020-12-10 01:00:00,1088.4,10.9,0.0,109.4,54.7,0.0
7,2020-12-10 02:00:00,1793.7,11.2,0.0,102.4,51.2,0.0
7,2020-12-10 03:00:00,722.1,11.4,0.0,121.8,60.9,0.0
7,2020-12-10 04:00:00,443.6,10.1,0.0,112.8,56.4,0.0
7,2020-12-10 05:00:00,490.6,11.1,0.0,133.4,66.7,0.0
7,2020-12-10 06:00:00,638.3,13.0,0.0,121.8,60.9,0.0
7,2020-12-10 07:00:00,2211.6,9.7,0.0,120.4,61.3,0.0
7,2020-12-10 08:00:00,3360.2,41.4,0.0,132.6,70.3,0.0
7,2020-12-10 09:00:00,2229.3,34.9,0.0,116.4,67.1,0.0
7,2020-12-10 10:00:00,1271.7,31.3,0.0,102.6,58.8,0.0
7,2020-12-10 11:00:00,1308.0,21.4,0.0,94.8,56.5,0.0
7,2020-12-10 12:00:00,1719.6,14.5,0.0,82.6,55.8,0.0
7,2020-12-10 13:00:00,1585.0,33.1,0.0,89.2,52.2,0.0
7,2020-12-10 14:00:00,1307.9,23.7,0.0,95.1,50.9,0.0
7,2020-12-10 15:00:00,2210.2,25.8,0.0,104.6,52.0,0.0
7,2020-12-10 16:00:00,1912.0,23.1,0.0,120.6,60.3,0.0
7,2020-12-10 17:00:00,4142.1,31.5,0.0,130.5,65.4,0.0
7,2020-12-10 18:00:00,4798.0,36.5,0.0,138.6,79.5,0.0
7,2020-12-10 19:00:00,8090.1,74.5,0.0,150.9,88.8,0.0
7,2020-12-10 20:00:00,8788.1,76.8,0.0,174.8,97.2,0.0
7,2020-12-10 21:00:00,6282.0,85.2,0.0,202.3,114.3,0.0
7,2020-12-10 22:00:00,993.6,65.4,0.0,175.2,91.6,0.0
7,2020-12-10 23:00:00,1035.8,70.9,0.0,160.6,84.0,0.0
7,2020-12-11 00:00:00,588.9,81.7,0.0,123.9,71.2,0.0
7,2020-12-11 01:00:00,557.6,77.4,0.0,156.3,87.9,0.0
7,2020-12-11 02:00:00,750.2,65.0,0.0,143.7,84.8,0.0
7,2020-12-11 03:00:00,841.9,58.8,0.0,187.7,93.8,0.0
7,2020-12-11 04:00:00,910.9,43.2,0.0,199.2,106.5,0.0
7,2020-12-11 05:00:00,948.5,46.1,0.0,200.3,109.3,0.0
7,2020-12-11 06:00:00,1242.6,53.9,0.0,176.3,103.6,0.0
7,2020-12-11 07:00:00,1569.3,55.5,0.0,187.3,112.8,0.0
7,2020-12-11 08:00:00,4442.6,47.2,0.0,200.0,133.7,0.0
7,2020-12-11 09:00:00,3468.4,41.6,0.0,239.4,121.7,0.0
7,2020-12-11 10:00:00,2098.8,39.9,0.0,182.6,107.3,0.0
7,2020-12-11 11:00:00,2623.6,35.8,0.0,177.4,90.5,0.0
7,2020-12-11 12:00:00,1439.7,34.8,0.0,147.7,74.5,0.0
7,2020-12-11 13:00:00,926.6,32.0,0.0,153.8,73.7,0.0
7,2020-12-11 14:00:00,795.8,30.7,0.0,109.4,77.4,0.0
7,2020-12-11 15:00:00,545.8,28.7,0.0,109.4,73.6,0.0
7,2020-12-11 16:00:00,573.6,25.8,0.0,99.3,69.8,0.0
7,2020-12-11 17:00:00,791.7,23.3,0.0,90.4,66.7,0.0
7,2020-12-11 18:00:00,1884.5,30.7,0.0,114.3,75.2,0.0
7,2020-12-11 19:00:00,2720.3,33.0,0.0,132.8,72.9,0.0
7,2020-12-11 20:00:00,2059.9,27.3,0.0,133.7,65.3,0.0
7,2020-12-11 21:00:00,584.0,23.1,0.0,116.3,65.7,0.0
7,2020-12-11 22:00:00,446.3,21.5,0.0,136.9,71.6,0.0
7,2020-12-11 23:00:00,363.4,17.9,0.0,134.4,70.3,0.0
7,2020-12-12 00:00:00,218.5,15.8,0.0,94.7,54.4,0.0
7,2020-12-12 01:00:00,145.8,17.3,0.0,110.4,62.1,0.0
7,2020-12-12 02:00:00,129.5,22.2,0.0,95.8,56.5,0.0
7,2020-12-12 03:00:00,146.4,26.7,0.0,118.8,59.4,0.0
7,2020-12-12 04:00:00,101.0,31.2,0.0,120.7,64.5,0.0
7,2020-12-12 05:00:00,136.5,35.7,0.0,125.5,68.5,0.0
7,2020-12-12 06:00:00,270.2,48.3,0.0,122.9,72.2,0.0
7,2020-12-12 07:00:00,348.9,10.6,0.0,126.5,83.5,0.0
7,2020-12-12 08:00:00,2687.7,13.6,0.0,144.3,89.2,0.0
7,2020-12-12 09:00:00,2255.0,17.9,0.0,128.4,82.3,0.0
7,2020-12-12 10:00:00,1051.5,17.8,0.0,111.2,81.6,0.0
7,2020-12-12 11:00:00,797.5,3.2,0.0,103.4,76.8,0.0
7,2020-12-12 12:00:00,962.5,13.0,0.0,133.9,71.1,0.0
7,2020-12-12 13:00:00,873.6,19.3,0.0,120.6,64.9,0.0
7,2020-12-12 14:00:00,1017.6,21.6,0.0,115.8,66.7,0.0
7,2020-12-12 15:00:00,1623.7,26.3,0.0,109.2,67.5,0.0
7,2020-12-12 16:00:00,901.7,19.3,0.0,90.1,55.9,0.0
7,2020-12-12 17:00:00,1697.0,23.2,0.0,93.2,48.0,0.0
7,2020-12-12 18:00:00,3166.7,34.9,0.0,112.9,59.2,0.0
7,2020-12-12 19:00:00,2942.8,31.6,0.0,132.9,66.6,0.0
7,2020-12-12 20:00:00,2823.6,35.1,0.0,129.7,69.2,0.0
7,2020-12-12 21:00:00,1916.2,30.6,0.0,147.5,79.0,0.0
7,2020-12-12 22:00:00,1439.9,33.7,0.0,126.5,74.4,0.0
7,2020-12-12 23:00:00,2431.5,31.9,0.0,154.6,83.1,0.0
7,2020-12-13 00:00:00,2080.8,25.0,0.0,142.4,77.4,0.0
7,2020-12-13 01:00:00,1888.7,21.9,0.0,134.9,68.3,0.0
7,2020-12-13 02:00:00,1345.7,23.3,0.0,114.2,59.1,0.0
7,2020-12-13 03:00:00,1049.1,16.4,0.0,119.8,65.0,0.0
7,2020-12-13 04:00:00,811.8,15.4,0.0,131.4,69.7,0.0
7,2020-12-13 05:00:00,797.7,9.4,0.0,152.5,76.5,0.0
7,2020-12-13 06:00:00,1147.5,20.5,0.0,139.7,83.3,0.0
7,2020-12-13 07:00:00,2591.2,33.7,0.0,172.2,92.7,0.0
7,2020-12-13 08:00:00,2839.8,35.0,0.0,168.5,90.1,0.0
7,2020-12-13 09:00:00,2662.1,30.1,0.0,177.9,98.8,0.0
7,2020-12-13 10:00:00,1889.8,27.9,0.0,151.2,83.6,0.0
7,2020-12-13 11:00:00,1703.6,21.2,0.0,121.8,69.5,0.0
7,2020-12-13 12:00:00,747.0,18.0,0.0,129.8,64.7,0.0
7,2020-12-13 13:00:00,489.5,21.3,0.0,115.6,57.8,0.0
7,2020-12-13 14:00:00,464.1,22.7,0.0,90.8,45.4,0.0
7,2020-12-13 15:00:00,539.1,24.0,0.0,83.6,43.4,0.0
7,2020-12-13 16:00:00,405.4,25.8,0.0,100.8,50.4,0.0
7,2020-12-13 17:00:00,733.9,32.1,0.0,95.6,48.5,0.0
7,2020-12-13 18:00:00,783.6,38.1,0.0,90.6,45.3,0.0
7,2020-12-13 19:00:00,680.5,42.6,0.0,86.6,43.8,0.0
7,2020-12-13 20:00:00,681.2,33.3,0.0,112.2,56.4,0.0
7,2020-12-13 21:00:00,712.7,20.3,0.0,116.8,58.4,0.0
7,2020-12-13 22:00:00,692.7,18.7,0.0,121.8,60.9,0.0
7,2020-12-13 23:00:00,458.1,15.6,0.0,130.8,65.4,0.0
7,2020-12-14 00:00:00,306.9,12.6,0.0,133.6,66.8,0.0
7,2020-12-14 01:00:00,215.1,14.3,0.0,122.6,61.3,0.0
7,2020-12-14 02:00:00,172.2,10.2,0.0,117.0,58.5,0.0
7,2020-12-14 03:00:00,101.3,9.8,0.0,121.8,60.9,0.0
7,2020-12-14 04:00:00,109.2,11.4,0.0,129.0,64.5,0.0
7,2020-12-14 05:00:00,111.2,15.4,0.0,133.8,66.9,0.0
7,2020-12-14 06:00:00,119.0,13.4,0.0,116.6,58.3,0.0
7,2020-12-14 07:00:00,456.7,10.3,0.0,111.1,55.2,0.0
7,2020-12-14 08:00:00,1719.5,14.7,0.0,126.9,68.6,0.0
7,2020-12-14 09:00:00,1392.0,12.9,0.0,113.7,65.1,0.0
7,2020-12-14 10:00:00,693.5,14.2,0.0,120.5,62.4,0.0
7,2020-12-14 11:00:00,784.5,13.1,0.0,103.0,59.3,0.0
7,2020-12-14 12:00:00,684.9,12.3,0.0,79.8,54.1,0.0
7,2020-12-14 13:00:00,814.8,23.3,0.0,74.0,58.1,0.0
7,2020-12-14 14:00:00,921.2,22.8,0.0,60.0,47.3,0.0
7,2020-12-14 15:00:00,1291.8,12.4,0.0,80.4,40.2,0.0
7,2020-12-14 16:00:00,1291.4,11.0,0.0,80.5,38.6,0.0
7,2020-12-14 17:00:00,1478.9,20.9,0.0,70.8,35.4,0.0
7,2020-12-14 18:00:00,2120.7,15.8,0.0,68.8,36.7,0.0
7,2020-12-14 19:00:00,1562.1,13.0,0.0,65.8,34.6,0.0
7,2020-12-14 20:00:00,957.5,12.7,0.0,63.9,31.4,0.0
7,2020-12-14 21:00:00,510.3,13.2,0.0,59.3,33.5,0.0
7,2020-12-14 22:00:00,569.9,12.7,0.0,74.9,39.2,0.0
7,2020-12-14 23:00:00,383.6,12.7,0.0,56.4,29.5,0.0
7,2020-12-15 00:00:00,231.5,11.8,0.0,50.7,29.1,0.0
7,2020-12-15 01:00:00,164.6,10.8,0.0,43.2,24.3,0.0
7,2020-12-15 02:00:00,97.9,10.9,0.0,46.3,27.3,0.0
7,2020-12-15 03:00:00,67.2,10.8,0.0,49.7,24.9,0.0
7,2020-12-15 04:00:00,52.7,9.2,0.0,64.0,34.2,0.0
7,2020-12-15 05:00:00,58.1,8.5,0.0,59.2,32.3,0.0
7,2020-12-15 06:00:00,53.2,8.8,0.0,66.5,39.1,0.0
7,2020-12-15 07:00:00,483.9,10.2,0.0,60.5,35.0,0.0
7,2020-12-15 08:00:00,2003.1,20.3,0.0,51.7,28.1,0.0
7,2020-12-15 09:00:00,1458.6,16.1,0.0,40.6,22.1,0.0
7,2020-12-15 10:00:00,910.1,14.4,0.0,30.5,17.6,0.0
7,2020-12-15 11:00:00,638.9,12.0,0.0,48.7,25.1,0.0
7,2020-12-15 12:00:00,860.7,15.5,0.0,40.0,28.6,0.0
7,2020-12-15 13:00:00,901.4,8.6,0.0,40.4,27.1,0.0
7,2020-12-15 14:00:00,687.7,10.7,0.0,46.8,29.3,0.0
7,2020-12-15 15:00:00,1043.3,12.4,0.0,46.1,28.9,0.0
7,2020-12-15 16:00:00,1066.8,15.8,0.0,50.6,30.6,0.0
7,2020-12-15 17:00:00,1938.7,20.7,0.0,57.9,34.8,0.0
7,2020-12-15 18:00:00,2969.7,26.7,0.0,49.0,25.7,0.0
7,2020-12-15 19:00:00,2164.6,23.5,0.0,46.7,22.1,0.0
7,2020-12-15 20:00:00,1774.9,20.1,0.0,58.8,30.9,0.0
7,2020-12-15 21:00:00,677.4,14.3,0.0,64.8,32.4,0.0
7,2020-12-15 22:00:00,364.0,15.6,0.0,60.2,30.1,0.0
7,2020-12-15 23:00:00,318.0,10.9,0.0,59.6,29.8,0.0
7,2020-12-16 00:00:00,148.0,9.7,0.0,71.2,35.6,0.0
7,2020-12-16 01:00:00,80.6,6.8,0.0,81.2,40.6,0.0
7,2020-12-16 02:00:00,33.3,8.3,0.0,73.0,36.5,0.0
7,2020-12-16 03:00:00,15.0,11.3,0.0,64.8,32.4,0.0
7,2020-12-16 04:00:00,0.0,14.2,0.0,73.0,36.5,0.0
7,2020-12-16 05:00:00,14.1,10.9,0.0,77.4,38.7,0.0
7,2020-12-16 06:00:00,82.7,8.9,0.0,73.6,36.8,0.0
7,2020-12-16 07:00:00,452.1,8.5,0.0,68.6,34.3,0.0
7,2020-12-16 08:00:00,2107.1,13.3,0.0,57.9,30.3,0.0
7,2020-12-16 09:00:00,1308.3,12.1,0.0,43.2,26.7,0.0
7,2020-12-16 10:00:00,990.8,10.2,0.0,45.0,27.8,0.0
7,2020-12-16 11:00:00,698.7,9.5,0.0,43.5,26.7,0.0
7,2020-12-16 12:00:00,1055.8,12.1,0.0,40.9,24.0,0.0
7,2020-12-16 13:00:00,963.4,10.4,0.0,35.0,19.9,0.0
7,2020-12-16 14:00:00,996.0,10.1,0.0,40.8,20.4,0.0
7,2020-12-16 15:00:00,1052.4,9.3,0.0,44.4,22.2,0.0
7,2020-12-16 16:00:00,1208.8,10.2,0.0,43.0,21.5,0.0
7,2020-12-16 17:00:00,1405.8,17.4,0.0,46.7,23.3,0.0
7,2020-12-16 18:00:00,2887.7,32.0,0.0,54.3,30.3,0.0
7,2020-12-16 19:00:00,1679.4,20.6,0.0,46.8,32.7,0.0
7,2020-12-16 20:00:00,1146.6,15.7,0.0,45.8,28.0,0.0
7,2020-12-16 21:00:00,742.7,15.5,0.0,64.2,36.3,0.0
7,2020-12-16 22:00:00,444.3,12.0,0.0,63.5,33.2,0.0
7,2020-12-16 23:00:00,326.4,12.3,0.0,58.7,30.7,0.0
7,2020-12-17 00:00:00,178.4,12.1,0.0,55.7,32.0,0.0
7,2020-12-17 01:00:00,128.2,8.3,0.0,37.5,21.1,0.0
7,2020-12-17 02:00:00,62.7,7.4,0.0,49.8,29.4,0.0
7,2020-12-17 03:00:00,29.5,7.5,0.0,55.0,27.5,0.0
7,2020-12-17 04:00:00,0.0,7.2,0.0,58.6,31.3,0.0
7,2020-12-17 05:00:00,12.5,7.3,0.0,56.6,30.9,0.0
7,2020-12-17 06:00:00,31.4,8.1,0.0,49.9,29.3,0.0
7,2020-12-17 07:00:00,454.2,10.9,0.0,53.3,31.8,0.0
7,2020-12-17 08:00:00,1588.2,21.0,0.0,50.1,26.6,0.0
7,2020-12-17 09:00:00,1224.8,24.8,0.0,40.2,19.9,0.0
7,2020-12-17 10:00:00,1036.5,18.1,0.0,49.8,25.0,0.0
7,2020-12-17 11:00:00,967.6,15.5,0.0,57.4,29.3,0.0
7,2020-12-17 12:00:00,804.5,18.1,0.0,45.6,20.0,0.0
7,2020-12-17 13:00:00,978.5,20.1,0.0,42.6,29.9,0.0
7,2020-12-17 14:00:00,779.2,20.62,0.0,40.4,28.6,0.0
7,2020-12-17 15:00:00,1165.4,23.5,0.0,45.6,30.9,0.0
7,2020-12-17 16:00:00,1377.5,20.6,0.0,42.3,27.6,0.0
7,2020-12-17 17:00:00,2216.5,24.9,0.0,45.8,29.9,0.0
7,2020-12-17 18:00:00,2986.8,22.7,0.0,64.2,32.1,0.0
7,2020-12-17 19:00:00,3536.1,20.5,0.0,70.4,35.7,0.0
7,2020-12-17 20:00:00,1752.9,15.8,0.0,47.2,34.9,0.0
7,2020-12-17 21:00:00,913.0,21.0,0.0,60.3,37.9,0.0
7,2020-12-17 22:00:00,573.7,18.9,0.0,76.8,40.2,0.0
7,2020-12-17 23:00:00,447.2,19.1,0.0,70.4,36.6,0.0
7,2020-12-18 00:00:00,252.1,16.7,0.0,66.2,33.2,0.0
7,2020-12-18 01:00:00,160.2,14.3,0.0,59.2,30.7,0.0
7,2020-12-18 02:00:00,254.5,12.5,0.0,55.3,28.9,0.0
7,2020-12-18 03:00:00,110.7,11.6,0.0,58.4,29.6,0.0
7,2020-12-18 04:00:00,90.5,7.8,0.0,50.8,24.5,0.0
7,2020-12-18 05:00:00,128.2,13.5,0.0,46.3,28.7,0.0
7,2020-12-18 06:00:00,356.8,9.8,0.0,50.2,24.7,0.0
7,2020-12-18 07:00:00,521.6,18.1,0.0,44.4,20.0,0.0
7,2020-12-18 08:00:00,3072.4,10.3,0.0,42.8,21.4,0.0
7,2020-12-18 09:00:00,1537.4,12.0,0.0,46.4,23.2,0.0
7,2020-12-18 10:00:00,1125.2,13.2,0.0,42.8,21.4,0.0
7,2020-12-18 11:00:00,1294.4,10.3,0.0,44.6,22.3,0.0
7,2020-12-18 12:00:00,1414.3,10.5,0.0,39.1,21.6,0.0
7,2020-12-18 13:00:00,1419.8,12.4,0.0,57.6,29.6,0.0
7,2020-12-18 14:00:00,1196.7,12.1,0.0,59.7,32.6,0.0
7,2020-12-18 15:00:00,1227.4,20.7,0.0,73.3,38.1,0.0
7,2020-12-18 16:00:00,1239.2,25.4,0.0,60.1,35.5,0.0
7,2020-12-18 17:00:00,2660.1,31.1,0.0,77.3,41.7,0.0
7,2020-12-18 18:00:00,4200.7,36.4,0.0,77.1,40.2,0.0
7,2020-12-18 19:00:00,3989.0,34.8,0.0,82.6,49.4,0.0
7,2020-12-18 20:00:00,2060.2,30.8,0.0,105.7,58.8,0.0
7,2020-12-18 21:00:00,975.0,22.4,0.0,78.4,70.3,0.0
7,2020-12-18 22:00:00,705.2,18.7,0.0,71.8,62.7,0.0
7,2020-12-18 23:00:00,715.3,16.8,0.0,60.0,51.2,0.0
7,2020-12-19 00:00:00,271.0,20.9,0.0,50.5,44.8,0.0
7,2020-12-19 01:00:00,164.9,15.3,0.0,47.3,42.7,0.0
7,2020-12-19 02:00:00,87.9,12.5,0.0,32.2,29.4,0.0
7,2020-12-19 03:00:00,188.6,11.3,0.0,46.2,41.4,0.0
7,2020-12-19 04:00:00,254.6,15.7,0.0,35.6,31.3,0.0
7,2020-12-19 05:00:00,560.9,16.4,0.0,37.8,33.0,0.0
7,2020-12-19 06:00:00,360.9,14.5,0.0,87.2,41.7,0.0
7,2020-12-19 07:00:00,552.9,10.6,0.0,80.3,40.9,0.0
7,2020-12-19 08:00:00,1313.8,21.1,0.0,60.0,34.5,0.0
7,2020-12-19 09:00:00,1717.9,18.0,0.0,69.7,37.0,0.0
7,2020-12-19 10:00:00,1638.6,21.5,0.0,57.5,34.1,0.0
7,2020-12-19 11:00:00,1394.8,16.5,0.0,65.5,32.3,0.0
7,2020-12-19 12:00:00,1449.6,18.3,0.0,59.6,34.8,0.0
7,2020-12-19 13:00:00,1542.5,22.4,0.0,64.4,32.2,0.0
7,2020-12-19 14:00:00,1132.8,21.5,0.0,45.4,33.3,0.0
7,2020-12-19 15:00:00,1113.7,21.3,0.0,64.8,32.4,0.0
7,2020-12-19 16:00:00,1646.6,23.2,0.0,70.8,35.4,0.0
